# >> Output from SampleProps2TaxaClusters.pl <<
# >> Input file for the list of clusters: Clusters-NL_Average_StopStep-91_Network_BasisCor_SparCC_GT0.2_pval0.01_FunGroups_Time0_Paenibacillus.txt
# >> Input file for samples to taxa matrix: composition_otu_matched.csv
# >> Identifiers of the clusters: 
# >> :  1 2 3 5 8 13 14 16 17 18 20 22 23 24 27 28 35 39 45
# >> Labels of the clusters: 
# >> :  Yellow Red Green Orange LightGreen OliveBrown Pink Black
# >> This output file: SamplePropsOFtaxaClus_Time0_NL_Average_StopStep-91_AbundCum.dat
# >> Running at date:  (mm,dd,yy) 4, 3, 2021, and time: 1:6:13,
# >> Theoretical biology, ETH-Zürich, A.P-G.
#WARNING: Abundances values are LOG-transformed 
# 
Sample	C1	C2	C3	C5	C8	C13	C14	C16	C17	C18	C20	C22	C23	C24	C27	C28	C35	C39	C45	Total 
WYT103	12357.6235038275	12417.4450020735	12419.6422266509	12420.3353738314	12422.8202804812	12434.7418659452	12434.7418659452	12452.0365344263	12457.5171733496	12504.9770263712	12545.6694108664	12547.0557052275	12553.3095340391	12557.18073505	12568.9965611947	12570.788320664	12570.788320664	12583.1529343376	12588.7288834408	325.346646846256
WYC34	12593.2932316322	12628.6801457473	12630.9827308403	12632.5921687527	12634.6716102944	12634.6716102944	12635.7702225831	12640.4523538102	12642.7549389032	12667.539986209	12707.6710676012	12708.3642147818	12709.7505091429	12711.5422686121	12719.5459659512	12727.8116161168	12727.8116161168	12737.5929360354	12741.6182877261	274.976012284565
WYT49	12742.7169000148	12796.0167149994	12797.6261529118	12799.012447273	12801.0918888146	12804.1364112524	12809.3781582674	12814.8504289411	12815.9490412298	12868.6080346574	12904.5063743064	12904.5063743064	12909.3584045703	12911.437846112	12914.2710594561	12915.6573538172	12915.6573538172	12934.776792313	12941.4676345904	320.23337833788
WiW20	12944.6456884207	12996.5446052811	12997.9308996423	13001.2267365083	13001.2267365083	13010.6270358642	13018.1336276442	13021.1293599178	13023.8374101189	13037.5067381667	13057.0419675386	13057.0419675386	13058.4282618997	13058.4282618997	13065.3577786705	13068.2481504284	13068.2481504284	13072.0548129181	13086.5102280953	272.054188623467
AE43	13088.8128131883	13137.7194298744	13139.1057242355	13139.1057242355	13143.9015147811	13146.791886539	13150.087723405	13157.0499668693	13159.129408411	13214.4305310558	13232.2946370631	13237.1309189701	13243.4870266308	13243.4870266308	13247.2936891205	13248.3923014092	13249.0854485898	13255.5086955533	13275.7543904103	273.885164174175
PH16	13276.4475375909	13314.3143457219	13316.9534030516	13318.3396974127	13319.0328445932	13330.9311344946	13330.9311344946	13333.2337195876	13333.9268667682	13347.364683015	13423.0841842499	13423.7773314305	13424.470478611	13424.470478611	13424.470478611	13429.9511175344	13435.3492802359	13449.0124597907	13458.2433867963	393.358237236993
AE161	13458.9365339769	13487.7272360553	13487.7272360553	13487.7272360553	13487.7272360553	13490.9052898856	13490.9052898856	13492.0039021743	13493.1025144629	13520.2526508956	13547.835453756	13547.835453756	13555.2031623283	13555.2031623283	13555.2031623283	13558.5353668385	13558.5353668385	13559.9216611996	13582.8792567575	195.140482640604
AE63	13584.9586982992	13610.7803533976	13613.958407228	13616.8487789859	13616.8487789859	13617.9473912745	13617.9473912745	13623.2048866466	13625.2843281882	13679.0503582488	13712.9141878091	13712.9141878091	13728.1996902872	13734.0857943187	13737.0815265922	13740.6650455307	13741.3581927113	13748.1738327013	13763.4313126012	255.383290193284
WYM31	13763.4313126012	13815.593434348	13816.2865815286	13820.1577825395	13821.9495420087	13821.9495420087	13822.6426891893	13826.999398016	13835.3887578359	13871.6435896079	13905.6665492586	13905.6665492586	13907.4583087279	13908.844603089	13909.9432153777	13912.7158040999	13912.7158040999	13917.4343029712	13919.919209621	269.948205346972
BW06	13921.7109690902	13990.9929452421	13992.6023831545	13993.2955303351	14006.6420479529	14006.6420479529	14006.6420479529	14025.3201070523	14037.9768571488	14080.6154528093	14120.3130319964	14129.5313405381	14140.9540896227	14140.9540896227	14147.4951196219	14151.2793092558	14151.2793092558	14163.1527373298	14176.455169729	393.173208929105
